ID,Pattern Type,Grime Type,Grime Severity,Directory
1221,prototype,iseg,2,./patterns/rep_1/prototype/inst_iseg_2/
1222,prototype,iseg,3,./patterns/rep_1/prototype/inst_iseg_3/
1223,prototype,iseg,4,./patterns/rep_1/prototype/inst_iseg_4/
1224,prototype,iseg,5,./patterns/rep_1/prototype/inst_iseg_5/
1225,prototype,iseg,6,./patterns/rep_1/prototype/inst_iseg_6/
1226,prototype,picg,1,./patterns/rep_1/prototype/inst_picg_1/
1227,prototype,picg,2,./patterns/rep_1/prototype/inst_picg_2/
1228,prototype,picg,3,./patterns/rep_1/prototype/inst_picg_3/
1229,prototype,picg,4,./patterns/rep_1/prototype/inst_picg_4/
1230,prototype,picg,5,./patterns/rep_1/prototype/inst_picg_5/
1231,prototype,picg,6,./patterns/rep_1/prototype/inst_picg_6/
1232,prototype,pirg,1,./patterns/rep_1/prototype/inst_pirg_1/
1233,prototype,pirg,2,./patterns/rep_1/prototype/inst_pirg_2/
1234,prototype,pirg,3,./patterns/rep_1/prototype/inst_pirg_3/
1235,prototype,pirg,4,./patterns/rep_1/prototype/inst_pirg_4/
1236,prototype,pirg,5,./patterns/rep_1/prototype/inst_pirg_5/
1237,prototype,pirg,6,./patterns/rep_1/prototype/inst_pirg_6/
1238,prototype,pecg,1,./patterns/rep_1/prototype/inst_pecg_1/
1239,prototype,pecg,2,./patterns/rep_1/prototype/inst_pecg_2/
1240,prototype,pecg,3,./patterns/rep_1/prototype/inst_pecg_3/
1241,prototype,pecg,4,./patterns/rep_1/prototype/inst_pecg_4/
1242,prototype,pecg,5,./patterns/rep_1/prototype/inst_pecg_5/
1243,prototype,pecg,6,./patterns/rep_1/prototype/inst_pecg_6/
1244,prototype,perg,1,./patterns/rep_1/prototype/inst_perg_1/
1245,prototype,perg,2,./patterns/rep_1/prototype/inst_perg_2/
1246,prototype,perg,3,./patterns/rep_1/prototype/inst_perg_3/
1247,prototype,perg,4,./patterns/rep_1/prototype/inst_perg_4/
1248,prototype,perg,5,./patterns/rep_1/prototype/inst_perg_5/
1249,prototype,perg,6,./patterns/rep_1/prototype/inst_perg_6/
1250,prototype,mpicg,1,./patterns/rep_1/prototype/inst_mpicg_1/
1251,prototype,mpicg,2,./patterns/rep_1/prototype/inst_mpicg_2/
1252,prototype,mpicg,3,./patterns/rep_1/prototype/inst_mpicg_3/
1253,prototype,mpicg,4,./patterns/rep_1/prototype/inst_mpicg_4/
1254,prototype,mpicg,5,./patterns/rep_1/prototype/inst_mpicg_5/
1255,prototype,mpicg,6,./patterns/rep_1/prototype/inst_mpicg_6/
1256,prototype,mpiug,1,./patterns/rep_1/prototype/inst_mpiug_1/
1257,prototype,mpiug,2,./patterns/rep_1/prototype/inst_mpiug_2/
1258,prototype,mpiug,3,./patterns/rep_1/prototype/inst_mpiug_3/
1259,prototype,mpiug,4,./patterns/rep_1/prototype/inst_mpiug_4/
1260,prototype,mpiug,5,./patterns/rep_1/prototype/inst_mpiug_5/
1261,prototype,mpiug,6,./patterns/rep_1/prototype/inst_mpiug_6/
1262,prototype,mpecg,1,./patterns/rep_1/prototype/inst_mpecg_1/
1263,prototype,mpecg,2,./patterns/rep_1/prototype/inst_mpecg_2/
1264,prototype,mpecg,3,./patterns/rep_1/prototype/inst_mpecg_3/
1265,prototype,mpecg,4,./patterns/rep_1/prototype/inst_mpecg_4/
1266,prototype,mpecg,5,./patterns/rep_1/prototype/inst_mpecg_5/
1267,prototype,mpecg,6,./patterns/rep_1/prototype/inst_mpecg_6/
1268,prototype,mpeug,1,./patterns/rep_1/prototype/inst_mpeug_1/
1269,prototype,mpeug,2,./patterns/rep_1/prototype/inst_mpeug_2/
1270,prototype,mpeug,3,./patterns/rep_1/prototype/inst_mpeug_3/
1271,prototype,mpeug,4,./patterns/rep_1/prototype/inst_mpeug_4/
1272,prototype,mpeug,5,./patterns/rep_1/prototype/inst_mpeug_5/
1273,prototype,mpeug,6,./patterns/rep_1/prototype/inst_mpeug_6/
1274,prototype,mticg,1,./patterns/rep_1/prototype/inst_mticg_1/
1275,prototype,mticg,2,./patterns/rep_1/prototype/inst_mticg_2/
1276,prototype,mticg,3,./patterns/rep_1/prototype/inst_mticg_3/
1277,prototype,mticg,4,./patterns/rep_1/prototype/inst_mticg_4/
1278,prototype,mticg,5,./patterns/rep_1/prototype/inst_mticg_5/
1279,prototype,mticg,6,./patterns/rep_1/prototype/inst_mticg_6/
1280,prototype,mticg,1,./patterns/rep_1/prototype/inst_mticg_1/
1281,prototype,mticg,2,./patterns/rep_1/prototype/inst_mticg_2/
1282,prototype,mticg,3,./patterns/rep_1/prototype/inst_mticg_3/
1283,prototype,mticg,4,./patterns/rep_1/prototype/inst_mticg_4/
1284,prototype,mticg,5,./patterns/rep_1/prototype/inst_mticg_5/
1285,prototype,mticg,6,./patterns/rep_1/prototype/inst_mticg_6/
1286,prototype,mtiug,1,./patterns/rep_1/prototype/inst_mtiug_1/
1287,prototype,mtiug,2,./patterns/rep_1/prototype/inst_mtiug_2/
1288,prototype,mtiug,3,./patterns/rep_1/prototype/inst_mtiug_3/
1289,prototype,mtiug,4,./patterns/rep_1/prototype/inst_mtiug_4/
1290,prototype,mtiug,5,./patterns/rep_1/prototype/inst_mtiug_5/
1291,prototype,mtiug,6,./patterns/rep_1/prototype/inst_mtiug_6/
1292,prototype,mtecg,1,./patterns/rep_1/prototype/inst_mtecg_1/
1293,prototype,mtecg,2,./patterns/rep_1/prototype/inst_mtecg_2/
1294,prototype,mtecg,3,./patterns/rep_1/prototype/inst_mtecg_3/
1295,prototype,mtecg,4,./patterns/rep_1/prototype/inst_mtecg_4/
1296,prototype,mtecg,5,./patterns/rep_1/prototype/inst_mtecg_5/
1297,prototype,mtecg,6,./patterns/rep_1/prototype/inst_mtecg_6/
1298,prototype,mteug,1,./patterns/rep_1/prototype/inst_mteug_1/
1299,prototype,mteug,2,./patterns/rep_1/prototype/inst_mteug_2/
1300,prototype,mteug,3,./patterns/rep_1/prototype/inst_mteug_3/
1301,prototype,mteug,4,./patterns/rep_1/prototype/inst_mteug_4/
1302,prototype,mteug,5,./patterns/rep_1/prototype/inst_mteug_5/
1303,prototype,mteug,6,./patterns/rep_1/prototype/inst_mteug_6/
1304,proxy,mteug,7,./patterns/rep_1/proxy/control/
1305,proxy,pig,1,./patterns/rep_1/proxy/inst_pig_1/
1306,proxy,pig,2,./patterns/rep_1/proxy/inst_pig_2/
1307,proxy,pig,3,./patterns/rep_1/proxy/inst_pig_3/
1308,proxy,pig,4,./patterns/rep_1/proxy/inst_pig_4/
1309,proxy,pig,5,./patterns/rep_1/proxy/inst_pig_5/
1310,proxy,pig,6,./patterns/rep_1/proxy/inst_pig_6/
1311,proxy,peag,1,./patterns/rep_1/proxy/inst_peag_1/
1312,proxy,peag,2,./patterns/rep_1/proxy/inst_peag_2/
1313,proxy,peag,3,./patterns/rep_1/proxy/inst_peag_3/
1314,proxy,peag,4,./patterns/rep_1/proxy/inst_peag_4/
1315,proxy,peag,5,./patterns/rep_1/proxy/inst_peag_5/
1316,proxy,peag,6,./patterns/rep_1/proxy/inst_peag_6/
1317,proxy,peeg,1,./patterns/rep_1/proxy/inst_peeg_1/
1318,proxy,peeg,2,./patterns/rep_1/proxy/inst_peeg_2/
1319,proxy,peeg,3,./patterns/rep_1/proxy/inst_peeg_3/
1320,proxy,peeg,4,./patterns/rep_1/proxy/inst_peeg_4/
1321,proxy,peeg,5,./patterns/rep_1/proxy/inst_peeg_5/
1322,proxy,peeg,6,./patterns/rep_1/proxy/inst_peeg_6/
1323,proxy,tig,1,./patterns/rep_1/proxy/inst_tig_1/
1324,proxy,tig,2,./patterns/rep_1/proxy/inst_tig_2/
1325,proxy,tig,3,./patterns/rep_1/proxy/inst_tig_3/
1326,proxy,tig,4,./patterns/rep_1/proxy/inst_tig_4/
1327,proxy,tig,5,./patterns/rep_1/proxy/inst_tig_5/
1328,proxy,tig,6,./patterns/rep_1/proxy/inst_tig_6/
1329,proxy,teag,1,./patterns/rep_1/proxy/inst_teag_1/
1330,proxy,teag,2,./patterns/rep_1/proxy/inst_teag_2/
1331,proxy,teag,3,./patterns/rep_1/proxy/inst_teag_3/
1332,proxy,teag,4,./patterns/rep_1/proxy/inst_teag_4/
1333,proxy,teag,5,./patterns/rep_1/proxy/inst_teag_5/
1334,proxy,teag,6,./patterns/rep_1/proxy/inst_teag_6/
1335,proxy,teeg,1,./patterns/rep_1/proxy/inst_teeg_1/
1336,proxy,teeg,2,./patterns/rep_1/proxy/inst_teeg_2/
1337,proxy,teeg,3,./patterns/rep_1/proxy/inst_teeg_3/
1338,proxy,teeg,4,./patterns/rep_1/proxy/inst_teeg_4/
1339,proxy,teeg,5,./patterns/rep_1/proxy/inst_teeg_5/
1340,proxy,teeg,6,./patterns/rep_1/proxy/inst_teeg_6/
1341,proxy,dipg,1,./patterns/rep_1/proxy/inst_dipg_1/
1342,proxy,dipg,2,./patterns/rep_1/proxy/inst_dipg_2/
1343,proxy,dipg,3,./patterns/rep_1/proxy/inst_dipg_3/
1344,proxy,dipg,4,./patterns/rep_1/proxy/inst_dipg_4/
1345,proxy,dipg,5,./patterns/rep_1/proxy/inst_dipg_5/
1346,proxy,dipg,6,./patterns/rep_1/proxy/inst_dipg_6/
1347,proxy,disg,1,./patterns/rep_1/proxy/inst_disg_1/
1348,proxy,disg,2,./patterns/rep_1/proxy/inst_disg_2/
1349,proxy,disg,3,./patterns/rep_1/proxy/inst_disg_3/
1350,proxy,disg,4,./patterns/rep_1/proxy/inst_disg_4/
1351,proxy,disg,5,./patterns/rep_1/proxy/inst_disg_5/
1352,proxy,disg,6,./patterns/rep_1/proxy/inst_disg_6/
1353,proxy,depg,1,./patterns/rep_1/proxy/inst_depg_1/
1354,proxy,depg,2,./patterns/rep_1/proxy/inst_depg_2/
1355,proxy,depg,3,./patterns/rep_1/proxy/inst_depg_3/
1356,proxy,depg,4,./patterns/rep_1/proxy/inst_depg_4/
1357,proxy,depg,5,./patterns/rep_1/proxy/inst_depg_5/
1358,proxy,depg,6,./patterns/rep_1/proxy/inst_depg_6/
1359,proxy,desg,1,./patterns/rep_1/proxy/inst_desg_1/
1360,proxy,desg,2,./patterns/rep_1/proxy/inst_desg_2/
1361,proxy,desg,3,./patterns/rep_1/proxy/inst_desg_3/
1362,proxy,desg,4,./patterns/rep_1/proxy/inst_desg_4/
1363,proxy,desg,5,./patterns/rep_1/proxy/inst_desg_5/
1364,proxy,desg,6,./patterns/rep_1/proxy/inst_desg_6/
1365,proxy,iipg,1,./patterns/rep_1/proxy/inst_iipg_1/
1366,proxy,iipg,2,./patterns/rep_1/proxy/inst_iipg_2/
1367,proxy,iipg,3,./patterns/rep_1/proxy/inst_iipg_3/
1368,proxy,iipg,4,./patterns/rep_1/proxy/inst_iipg_4/
1369,proxy,iipg,5,./patterns/rep_1/proxy/inst_iipg_5/
1370,proxy,iipg,6,./patterns/rep_1/proxy/inst_iipg_6/
1371,proxy,iisg,1,./patterns/rep_1/proxy/inst_iisg_1/
1372,proxy,iisg,2,./patterns/rep_1/proxy/inst_iisg_2/
1373,proxy,iisg,3,./patterns/rep_1/proxy/inst_iisg_3/
1374,proxy,iisg,4,./patterns/rep_1/proxy/inst_iisg_4/
1375,proxy,iisg,5,./patterns/rep_1/proxy/inst_iisg_5/
1376,proxy,iisg,6,./patterns/rep_1/proxy/inst_iisg_6/
1377,proxy,iepg,1,./patterns/rep_1/proxy/inst_iepg_1/
1378,proxy,iepg,2,./patterns/rep_1/proxy/inst_iepg_2/
1379,proxy,iepg,3,./patterns/rep_1/proxy/inst_iepg_3/
1380,proxy,iepg,4,./patterns/rep_1/proxy/inst_iepg_4/
1381,proxy,iepg,5,./patterns/rep_1/proxy/inst_iepg_5/
1382,proxy,iepg,6,./patterns/rep_1/proxy/inst_iepg_6/
1383,proxy,iseg,1,./patterns/rep_1/proxy/inst_iseg_1/
1384,proxy,iseg,2,./patterns/rep_1/proxy/inst_iseg_2/
1385,proxy,iseg,3,./patterns/rep_1/proxy/inst_iseg_3/
1386,proxy,iseg,4,./patterns/rep_1/proxy/inst_iseg_4/
1387,proxy,iseg,5,./patterns/rep_1/proxy/inst_iseg_5/
1388,proxy,iseg,6,./patterns/rep_1/proxy/inst_iseg_6/
1389,proxy,picg,1,./patterns/rep_1/proxy/inst_picg_1/
1390,proxy,picg,2,./patterns/rep_1/proxy/inst_picg_2/
1391,proxy,picg,3,./patterns/rep_1/proxy/inst_picg_3/
1392,proxy,picg,4,./patterns/rep_1/proxy/inst_picg_4/
1393,proxy,picg,5,./patterns/rep_1/proxy/inst_picg_5/
1394,proxy,picg,6,./patterns/rep_1/proxy/inst_picg_6/
1395,proxy,pirg,1,./patterns/rep_1/proxy/inst_pirg_1/
1396,proxy,pirg,2,./patterns/rep_1/proxy/inst_pirg_2/
1397,proxy,pirg,3,./patterns/rep_1/proxy/inst_pirg_3/
1398,proxy,pirg,4,./patterns/rep_1/proxy/inst_pirg_4/
1399,proxy,pirg,5,./patterns/rep_1/proxy/inst_pirg_5/
1400,proxy,pirg,6,./patterns/rep_1/proxy/inst_pirg_6/
1401,proxy,pecg,1,./patterns/rep_1/proxy/inst_pecg_1/
1402,proxy,pecg,2,./patterns/rep_1/proxy/inst_pecg_2/
1403,proxy,pecg,3,./patterns/rep_1/proxy/inst_pecg_3/
1404,proxy,pecg,4,./patterns/rep_1/proxy/inst_pecg_4/
1405,proxy,pecg,5,./patterns/rep_1/proxy/inst_pecg_5/
1406,proxy,pecg,6,./patterns/rep_1/proxy/inst_pecg_6/
1407,proxy,perg,1,./patterns/rep_1/proxy/inst_perg_1/
1408,proxy,perg,2,./patterns/rep_1/proxy/inst_perg_2/
1409,proxy,perg,3,./patterns/rep_1/proxy/inst_perg_3/
1410,proxy,perg,4,./patterns/rep_1/proxy/inst_perg_4/
1411,proxy,perg,5,./patterns/rep_1/proxy/inst_perg_5/
1412,proxy,perg,6,./patterns/rep_1/proxy/inst_perg_6/
1413,proxy,mpicg,1,./patterns/rep_1/proxy/inst_mpicg_1/
1414,proxy,mpicg,2,./patterns/rep_1/proxy/inst_mpicg_2/
1415,proxy,mpicg,3,./patterns/rep_1/proxy/inst_mpicg_3/
1416,proxy,mpicg,4,./patterns/rep_1/proxy/inst_mpicg_4/
1417,proxy,mpicg,5,./patterns/rep_1/proxy/inst_mpicg_5/
1418,proxy,mpicg,6,./patterns/rep_1/proxy/inst_mpicg_6/
1419,proxy,mpiug,1,./patterns/rep_1/proxy/inst_mpiug_1/
1420,proxy,mpiug,2,./patterns/rep_1/proxy/inst_mpiug_2/
1421,proxy,mpiug,3,./patterns/rep_1/proxy/inst_mpiug_3/
1422,proxy,mpiug,4,./patterns/rep_1/proxy/inst_mpiug_4/
1423,proxy,mpiug,5,./patterns/rep_1/proxy/inst_mpiug_5/
1424,proxy,mpiug,6,./patterns/rep_1/proxy/inst_mpiug_6/
1425,proxy,mpecg,1,./patterns/rep_1/proxy/inst_mpecg_1/
1426,proxy,mpecg,2,./patterns/rep_1/proxy/inst_mpecg_2/
1427,proxy,mpecg,3,./patterns/rep_1/proxy/inst_mpecg_3/
1428,proxy,mpecg,4,./patterns/rep_1/proxy/inst_mpecg_4/
1429,proxy,mpecg,5,./patterns/rep_1/proxy/inst_mpecg_5/
1430,proxy,mpecg,6,./patterns/rep_1/proxy/inst_mpecg_6/
1431,proxy,mpeug,1,./patterns/rep_1/proxy/inst_mpeug_1/
1432,proxy,mpeug,2,./patterns/rep_1/proxy/inst_mpeug_2/
1433,proxy,mpeug,3,./patterns/rep_1/proxy/inst_mpeug_3/
1434,proxy,mpeug,4,./patterns/rep_1/proxy/inst_mpeug_4/
1435,proxy,mpeug,5,./patterns/rep_1/proxy/inst_mpeug_5/
1436,proxy,mpeug,6,./patterns/rep_1/proxy/inst_mpeug_6/
1437,proxy,mticg,1,./patterns/rep_1/proxy/inst_mticg_1/
1438,proxy,mticg,2,./patterns/rep_1/proxy/inst_mticg_2/
1439,proxy,mticg,3,./patterns/rep_1/proxy/inst_mticg_3/
1440,proxy,mticg,4,./patterns/rep_1/proxy/inst_mticg_4/
1441,proxy,mticg,5,./patterns/rep_1/proxy/inst_mticg_5/
1442,proxy,mticg,6,./patterns/rep_1/proxy/inst_mticg_6/
1443,proxy,mticg,1,./patterns/rep_1/proxy/inst_mticg_1/
1444,proxy,mticg,2,./patterns/rep_1/proxy/inst_mticg_2/
1445,proxy,mticg,3,./patterns/rep_1/proxy/inst_mticg_3/
1446,proxy,mticg,4,./patterns/rep_1/proxy/inst_mticg_4/
1447,proxy,mticg,5,./patterns/rep_1/proxy/inst_mticg_5/
1448,proxy,mticg,6,./patterns/rep_1/proxy/inst_mticg_6/
1449,proxy,mtiug,1,./patterns/rep_1/proxy/inst_mtiug_1/
1450,proxy,mtiug,2,./patterns/rep_1/proxy/inst_mtiug_2/
1451,proxy,mtiug,3,./patterns/rep_1/proxy/inst_mtiug_3/
1452,proxy,mtiug,4,./patterns/rep_1/proxy/inst_mtiug_4/
1453,proxy,mtiug,5,./patterns/rep_1/proxy/inst_mtiug_5/
1454,proxy,mtiug,6,./patterns/rep_1/proxy/inst_mtiug_6/
1455,proxy,mtecg,1,./patterns/rep_1/proxy/inst_mtecg_1/
1456,proxy,mtecg,2,./patterns/rep_1/proxy/inst_mtecg_2/
1457,proxy,mtecg,3,./patterns/rep_1/proxy/inst_mtecg_3/
1458,proxy,mtecg,4,./patterns/rep_1/proxy/inst_mtecg_4/
1459,proxy,mtecg,5,./patterns/rep_1/proxy/inst_mtecg_5/
1460,proxy,mtecg,6,./patterns/rep_1/proxy/inst_mtecg_6/
1461,proxy,mteug,1,./patterns/rep_1/proxy/inst_mteug_1/
1462,proxy,mteug,2,./patterns/rep_1/proxy/inst_mteug_2/
1463,proxy,mteug,3,./patterns/rep_1/proxy/inst_mteug_3/
1464,proxy,mteug,4,./patterns/rep_1/proxy/inst_mteug_4/
1465,proxy,mteug,5,./patterns/rep_1/proxy/inst_mteug_5/
1466,proxy,mteug,6,./patterns/rep_1/proxy/inst_mteug_6/
1467,singleton,mteug,7,./patterns/rep_1/singleton/control/
1468,singleton,pig,1,./patterns/rep_1/singleton/inst_pig_1/
1469,singleton,pig,2,./patterns/rep_1/singleton/inst_pig_2/
1470,singleton,pig,3,./patterns/rep_1/singleton/inst_pig_3/
1471,singleton,pig,4,./patterns/rep_1/singleton/inst_pig_4/
1472,singleton,pig,5,./patterns/rep_1/singleton/inst_pig_5/
1473,singleton,pig,6,./patterns/rep_1/singleton/inst_pig_6/
1474,singleton,peag,1,./patterns/rep_1/singleton/inst_peag_1/
1475,singleton,peag,2,./patterns/rep_1/singleton/inst_peag_2/
1476,singleton,peag,3,./patterns/rep_1/singleton/inst_peag_3/
1477,singleton,peag,4,./patterns/rep_1/singleton/inst_peag_4/
1478,singleton,peag,5,./patterns/rep_1/singleton/inst_peag_5/
1479,singleton,peag,6,./patterns/rep_1/singleton/inst_peag_6/
1480,singleton,peeg,1,./patterns/rep_1/singleton/inst_peeg_1/
1481,singleton,peeg,2,./patterns/rep_1/singleton/inst_peeg_2/
1482,singleton,peeg,3,./patterns/rep_1/singleton/inst_peeg_3/
1483,singleton,peeg,4,./patterns/rep_1/singleton/inst_peeg_4/
1484,singleton,peeg,5,./patterns/rep_1/singleton/inst_peeg_5/
1485,singleton,peeg,6,./patterns/rep_1/singleton/inst_peeg_6/
1486,singleton,tig,1,./patterns/rep_1/singleton/inst_tig_1/
1487,singleton,tig,2,./patterns/rep_1/singleton/inst_tig_2/
1488,singleton,tig,3,./patterns/rep_1/singleton/inst_tig_3/
1489,singleton,tig,4,./patterns/rep_1/singleton/inst_tig_4/
1490,singleton,tig,5,./patterns/rep_1/singleton/inst_tig_5/
1491,singleton,tig,6,./patterns/rep_1/singleton/inst_tig_6/
1492,singleton,teag,1,./patterns/rep_1/singleton/inst_teag_1/
1493,singleton,teag,2,./patterns/rep_1/singleton/inst_teag_2/
1494,singleton,teag,3,./patterns/rep_1/singleton/inst_teag_3/
1495,singleton,teag,4,./patterns/rep_1/singleton/inst_teag_4/
1496,singleton,teag,5,./patterns/rep_1/singleton/inst_teag_5/
1497,singleton,teag,6,./patterns/rep_1/singleton/inst_teag_6/
1498,singleton,teeg,1,./patterns/rep_1/singleton/inst_teeg_1/
1499,singleton,teeg,2,./patterns/rep_1/singleton/inst_teeg_2/
1500,singleton,teeg,3,./patterns/rep_1/singleton/inst_teeg_3/
1501,singleton,teeg,4,./patterns/rep_1/singleton/inst_teeg_4/
1502,singleton,teeg,5,./patterns/rep_1/singleton/inst_teeg_5/
1503,singleton,teeg,6,./patterns/rep_1/singleton/inst_teeg_6/
1504,singleton,dipg,1,./patterns/rep_1/singleton/inst_dipg_1/
1505,singleton,dipg,2,./patterns/rep_1/singleton/inst_dipg_2/
1506,singleton,dipg,3,./patterns/rep_1/singleton/inst_dipg_3/
1507,singleton,dipg,4,./patterns/rep_1/singleton/inst_dipg_4/
1508,singleton,dipg,5,./patterns/rep_1/singleton/inst_dipg_5/
1509,singleton,dipg,6,./patterns/rep_1/singleton/inst_dipg_6/
1510,singleton,disg,1,./patterns/rep_1/singleton/inst_disg_1/
1511,singleton,disg,2,./patterns/rep_1/singleton/inst_disg_2/
1512,singleton,disg,3,./patterns/rep_1/singleton/inst_disg_3/
1513,singleton,disg,4,./patterns/rep_1/singleton/inst_disg_4/
1514,singleton,disg,5,./patterns/rep_1/singleton/inst_disg_5/
1515,singleton,disg,6,./patterns/rep_1/singleton/inst_disg_6/
1516,singleton,depg,1,./patterns/rep_1/singleton/inst_depg_1/
1517,singleton,depg,2,./patterns/rep_1/singleton/inst_depg_2/
1518,singleton,depg,3,./patterns/rep_1/singleton/inst_depg_3/
1519,singleton,depg,4,./patterns/rep_1/singleton/inst_depg_4/
1520,singleton,depg,5,./patterns/rep_1/singleton/inst_depg_5/
1521,singleton,depg,6,./patterns/rep_1/singleton/inst_depg_6/
1522,singleton,desg,1,./patterns/rep_1/singleton/inst_desg_1/
1523,singleton,desg,2,./patterns/rep_1/singleton/inst_desg_2/
1524,singleton,desg,3,./patterns/rep_1/singleton/inst_desg_3/
1525,singleton,desg,4,./patterns/rep_1/singleton/inst_desg_4/
1526,singleton,desg,5,./patterns/rep_1/singleton/inst_desg_5/
1527,singleton,desg,6,./patterns/rep_1/singleton/inst_desg_6/
1528,singleton,iipg,1,./patterns/rep_1/singleton/inst_iipg_1/
1529,singleton,iipg,2,./patterns/rep_1/singleton/inst_iipg_2/
1530,singleton,iipg,3,./patterns/rep_1/singleton/inst_iipg_3/
1531,singleton,iipg,4,./patterns/rep_1/singleton/inst_iipg_4/
1532,singleton,iipg,5,./patterns/rep_1/singleton/inst_iipg_5/
1533,singleton,iipg,6,./patterns/rep_1/singleton/inst_iipg_6/
1534,singleton,iisg,1,./patterns/rep_1/singleton/inst_iisg_1/
1535,singleton,iisg,2,./patterns/rep_1/singleton/inst_iisg_2/
1536,singleton,iisg,3,./patterns/rep_1/singleton/inst_iisg_3/
1537,singleton,iisg,4,./patterns/rep_1/singleton/inst_iisg_4/
1538,singleton,iisg,5,./patterns/rep_1/singleton/inst_iisg_5/
1539,singleton,iisg,6,./patterns/rep_1/singleton/inst_iisg_6/
1540,singleton,iepg,1,./patterns/rep_1/singleton/inst_iepg_1/
1541,singleton,iepg,2,./patterns/rep_1/singleton/inst_iepg_2/
1542,singleton,iepg,3,./patterns/rep_1/singleton/inst_iepg_3/
1543,singleton,iepg,4,./patterns/rep_1/singleton/inst_iepg_4/
1544,singleton,iepg,5,./patterns/rep_1/singleton/inst_iepg_5/
1545,singleton,iepg,6,./patterns/rep_1/singleton/inst_iepg_6/
1546,singleton,iseg,1,./patterns/rep_1/singleton/inst_iseg_1/
1547,singleton,iseg,2,./patterns/rep_1/singleton/inst_iseg_2/
1548,singleton,iseg,3,./patterns/rep_1/singleton/inst_iseg_3/
1549,singleton,iseg,4,./patterns/rep_1/singleton/inst_iseg_4/
1550,singleton,iseg,5,./patterns/rep_1/singleton/inst_iseg_5/
1551,singleton,iseg,6,./patterns/rep_1/singleton/inst_iseg_6/
1552,singleton,picg,1,./patterns/rep_1/singleton/inst_picg_1/
1553,singleton,picg,2,./patterns/rep_1/singleton/inst_picg_2/
1554,singleton,picg,3,./patterns/rep_1/singleton/inst_picg_3/
1555,singleton,picg,4,./patterns/rep_1/singleton/inst_picg_4/
1556,singleton,picg,5,./patterns/rep_1/singleton/inst_picg_5/
1557,singleton,picg,6,./patterns/rep_1/singleton/inst_picg_6/
1558,singleton,pirg,1,./patterns/rep_1/singleton/inst_pirg_1/
1559,singleton,pirg,2,./patterns/rep_1/singleton/inst_pirg_2/
1560,singleton,pirg,3,./patterns/rep_1/singleton/inst_pirg_3/
1561,singleton,pirg,4,./patterns/rep_1/singleton/inst_pirg_4/
1562,singleton,pirg,5,./patterns/rep_1/singleton/inst_pirg_5/
1563,singleton,pirg,6,./patterns/rep_1/singleton/inst_pirg_6/
1564,singleton,pecg,1,./patterns/rep_1/singleton/inst_pecg_1/
1565,singleton,pecg,2,./patterns/rep_1/singleton/inst_pecg_2/
1566,singleton,pecg,3,./patterns/rep_1/singleton/inst_pecg_3/
1567,singleton,pecg,4,./patterns/rep_1/singleton/inst_pecg_4/
1568,singleton,pecg,5,./patterns/rep_1/singleton/inst_pecg_5/
1569,singleton,pecg,6,./patterns/rep_1/singleton/inst_pecg_6/
1570,singleton,perg,1,./patterns/rep_1/singleton/inst_perg_1/
1571,singleton,perg,2,./patterns/rep_1/singleton/inst_perg_2/
1572,singleton,perg,3,./patterns/rep_1/singleton/inst_perg_3/
1573,singleton,perg,4,./patterns/rep_1/singleton/inst_perg_4/
1574,singleton,perg,5,./patterns/rep_1/singleton/inst_perg_5/
1575,singleton,perg,6,./patterns/rep_1/singleton/inst_perg_6/
1576,singleton,mpicg,1,./patterns/rep_1/singleton/inst_mpicg_1/
1577,singleton,mpicg,2,./patterns/rep_1/singleton/inst_mpicg_2/
1578,singleton,mpicg,3,./patterns/rep_1/singleton/inst_mpicg_3/
1579,singleton,mpicg,4,./patterns/rep_1/singleton/inst_mpicg_4/
1580,singleton,mpicg,5,./patterns/rep_1/singleton/inst_mpicg_5/
1581,singleton,mpicg,6,./patterns/rep_1/singleton/inst_mpicg_6/
1582,singleton,mpiug,1,./patterns/rep_1/singleton/inst_mpiug_1/
1583,singleton,mpiug,2,./patterns/rep_1/singleton/inst_mpiug_2/
1584,singleton,mpiug,3,./patterns/rep_1/singleton/inst_mpiug_3/
1585,singleton,mpiug,4,./patterns/rep_1/singleton/inst_mpiug_4/
1586,singleton,mpiug,5,./patterns/rep_1/singleton/inst_mpiug_5/
1587,singleton,mpiug,6,./patterns/rep_1/singleton/inst_mpiug_6/
1588,singleton,mpecg,1,./patterns/rep_1/singleton/inst_mpecg_1/
1589,singleton,mpecg,2,./patterns/rep_1/singleton/inst_mpecg_2/
1590,singleton,mpecg,3,./patterns/rep_1/singleton/inst_mpecg_3/
1591,singleton,mpecg,4,./patterns/rep_1/singleton/inst_mpecg_4/
1592,singleton,mpecg,5,./patterns/rep_1/singleton/inst_mpecg_5/
1593,singleton,mpecg,6,./patterns/rep_1/singleton/inst_mpecg_6/
1594,singleton,mpeug,1,./patterns/rep_1/singleton/inst_mpeug_1/
1595,singleton,mpeug,2,./patterns/rep_1/singleton/inst_mpeug_2/
1596,singleton,mpeug,3,./patterns/rep_1/singleton/inst_mpeug_3/
1597,singleton,mpeug,4,./patterns/rep_1/singleton/inst_mpeug_4/
1598,singleton,mpeug,5,./patterns/rep_1/singleton/inst_mpeug_5/
1599,singleton,mpeug,6,./patterns/rep_1/singleton/inst_mpeug_6/
